performance,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,duration,lifetime_gross,nrOfNewsArticles,nrOfNominations,nrOfPhotos,nrOfUserReviews,nrOfWins,ratingCount,ratingInteger,title,year
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560,51432691,67,0,29,106,0,38270,7,SNEAKERS,1992
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6120,36299898,355,0,41,112,0,57663,6,UNIVERSAL SOLDIER,1992
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5700,1100218,10,0,3,18,1,1578,7,WATERLAND,1992
Fail,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5640,121697323,330,3,37,160,3,88937,7,WAYNE'S WORLD,1992
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,44029386,6,0,7,59,0,12151,5,THE BEVERLY HILLBILLIES,1993
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6720,84049211,281,7,57,154,1,76537,6,CLIFFHANGER,1993
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7320,10611160,55,4,25,63,3,9795,6,THE DARK HALF,1993
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6600,63270710,25,4,42,110,2,35314,7,DAVE,1993
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,7993039,792,0,24,371,0,89248,8,DAZED AND CONFUSED,1993
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,51270765,111,2,26,51,3,33995,5,DENNIS THE MENACE,1993
Fail,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,35113743,42,2,19,84,1,17858,7,DRAGON: THE BRUCE LEE STORY,1993
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,1450029,0,0,0,17,0,1356,5,ERNEST RIDES AGAIN,1993
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5460,7839327,2,0,15,45,0,4752,6,FATAL INSTINCT,1993
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9240,158348367,283,4,32,126,2,69767,7,THE FIRM,1993
Fail,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,77698625,193,2,43,50,7,38323,6,FREE WILLY,1993
Success,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,183875760,418,23,56,252,12,177341,8,THE FUGITIVE,1993
Fail,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,41833324,19,0,37,68,0,25856,7,HOMEWARD BOUND: THE INCREDIBLE JOURNEY,1993
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680,102314823,207,11,36,128,2,62255,7,IN THE LINE OF FIRE,1993
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,50016394,228,14,33,245,1,86277,6,LAST ACTION HERO,1993
Fail,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,8556940,226,0,18,149,0,13434,5,LEPRECHAUN,1993
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6420,46405336,48,0,17,85,2,15413,6,MALICE,1993
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6240,11330911,55,3,17,80,0,22634,7,MANHATTAN MURDER MYSTERY,1993
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,9532895,78,0,17,51,1,5431,7,MATINEE,1993
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,27912072,141,2,33,89,2,31608,8,MENACE II SOCIETY,1993
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6660,22549338,562,6,51,156,5,31993,8,MUCH ADO ABOUT NOTHING,1993
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,27979399,11,0,19,69,0,32494,6,LOADED WEAPON 1,1993
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8460,100768056,90,2,42,76,1,47900,7,THE PELICAN BRIEF,1993
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,84471,0,0,4,6,0,455,4,THE PICKLE,1993
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6720,23032565,13,0,20,31,0,6396,6,THE PROGRAM,1993
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8040,23237911,158,18,30,146,18,37996,8,THE REMAINS OF THE DAY,1993
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7500,63179523,2,1,26,66,1,29033,6,RISING SUN,1993
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6240,35739755,112,0,24,168,0,71228,7,ROBIN HOOD: MEN IN TIGHTS,1993
Success,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,32434006,68,0,44,138,1,43689,8,THE SANDLOT,1993
Success,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540,7266383,49,7,9,76,5,20076,8,SEARCHING FOR BOBBY FISCHER,1993
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6300,126680884,504,10,73,207,4,98224,7,SLEEPLESS IN SEATTLE,1993
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6840,50081992,18,0,25,48,2,13427,6,SOMMERSBY,1993
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,53898845,710,3,36,140,2,34548,6,THE THREE MUSKETEERS,1993
Fail,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5700,48197805,39,0,34,75,0,49951,6,WAYNE'S WORLD 2,1993
Fail,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320,9317021,0,0,12,30,0,8099,6,WE'RE BACK! A DINOSAUR'S STORY,1993
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,12741891,4,0,13,49,0,8884,5,WEEKEND AT BERNIE'S II,1993
Fail,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7080,39100956,178,9,14,59,4,11255,7,WHAT'S LOVE GOT TO DO WITH IT,1993
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6300,19623396,6,0,14,38,0,3290,6,8 SECONDS,1994
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,72217396,148,3,31,225,5,159072,7,ACE VENTURA: PET DETECTIVE,1994
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,42614912,34,0,22,104,0,46643,5,BEVERLY HILLS COP III,1994
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,30577969,17,0,12,39,0,11329,5,BLANK CHECK,1994
Success,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,13383747,219,13,25,77,20,24751,8,BULLETS OVER BROADWAY,1994
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,127175374,875,3,55,409,4,217692,7,DUMB AND DUMBER,1994
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7020,52700832,652,16,46,186,24,87868,7,FOUR WEDDINGS AND A FUNERAL,1994
Fail,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,17689177,27,0,20,60,0,15498,7,HEAVYWEIGHTS,1995
Fail,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,119938730,327,16,31,197,6,188286,7,THE MASK,1994
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,50282766,596,4,51,565,3,138202,7,NATURAL BORN KILLERS,1994
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,39491975,18,6,16,81,5,12952,7,NOBODY'S FOOL,1994
Fail,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,144833357,185,7,45,97,2,47568,6,THE SANTA CLAUSE,1994
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6120,33423521,1562,0,31,268,0,44232,4,STREET FIGHTER,1994
Fail,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,11373501,7,0,33,56,1,8168,6,THUMBELINA,1994
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5940,44853581,178,4,29,104,1,36883,6,TIMECOP,1994
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8460,146282411,771,15,46,331,7,151050,7,TRUE LIES,1994
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,108385533,41,4,45,168,5,118550,6,ACE VENTURA: WHEN NATURE CALLS,1995
Success,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,173837933,758,30,73,278,22,165930,8,APOLLO 13,1995
Fail,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,63658910,155,17,70,172,17,77236,7,BABE,1995
Fail,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,11348324,16,0,42,79,0,23059,7,BALTO,1995
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260,184031112,733,17,64,495,9,150233,5,BATMAN FOREVER,1995
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,5750110,4,3,11,46,2,3712,7,BEYOND RANGOON,1995
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980,1268636,15,0,27,43,0,6672,7,BLUE IN THE FACE,1995
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8100,71516617,167,12,54,180,8,43642,8,THE BRIDGES OF MADISON COUNTY,1995
Fail,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,100328194,88,4,47,81,4,66230,6,CASPER,1995
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6660,868979,26,3,28,64,0,8780,6,THE CROSSING GUARD,1995
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6240,25405445,362,0,65,192,0,110222,7,DESPERADO,1995
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6120,16140822,78,10,32,48,5,10758,7,DEVIL IN A BLUE DRESS,1995
Fail,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8040,37600435,35,0,66,172,0,45159,6,FIRST KNIGHT,1995
Fail,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,35348597,19,0,34,84,0,26899,7,A GOOFY MOVIE,1995
Fail,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6360,12201255,11,0,34,49,0,4515,5,HIDEAWAY,1995
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7620,38290723,112,1,16,133,1,12547,6,HIGHER LEARNING,1995
Fail,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,35656131,12,6,20,44,1,17179,6,THE INDIAN IN THE CUPBOARD,1995
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,3487767,56,4,37,51,1,4429,7,JEFFREY,1995
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5760,34693481,1373,5,55,195,1,68672,5,JUDGE DREDD,1995
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6120,36853222,167,0,26,73,0,16370,6,JUST CAUSE,1995
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5760,718490,41,0,18,65,0,5717,7,KICKING AND SCREAMING,1995
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6660,32029928,537,19,55,271,32,78362,8,LEAVING LAS VEGAS,1995
Success,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,10015449,81,3,34,112,4,19814,8,A LITTLE PRINCESS,1995
Fail,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6360,1781383,59,0,13,75,1,5652,4,THE MANGLER,1995
Fail,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5700,6468498,110,8,20,83,13,25957,7,MIGHTY APHRODITE,1995
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,70454098,1149,2,68,261,1,65703,6,MORTAL KOMBAT,1995
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7320,17381942,48,2,24,105,2,18324,7,MURDER IN THE FIRST,1995
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6840,50727965,44,0,54,154,0,40666,6,THE NET,1995
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520,13681765,7,8,45,156,11,21073,7,NIXON,1995
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7620,67659560,69,2,44,120,6,76265,7,OUTBREAK,1995
Fail,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,141579773,127,5,65,198,13,76356,7,POCAHONTAS,1995
Fail,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6660,30862156,66,1,23,147,1,20651,7,POWDER,1995
Fail,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5880,16115878,38,0,18,191,0,20830,7,THE PROPHECY,1995
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6420,18636537,127,0,52,207,0,56873,6,THE QUICK AND THE DEAD,1995
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8160,43182776,423,31,73,184,34,61199,8,SENSE AND SENSIBILITY,1995
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,8367636,39,7,17,69,9,24134,8,SMOKE,1995
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8700,7959291,220,3,29,212,2,45723,7,STRANGE DAYS,1995
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6660,20350171,135,0,22,100,0,21347,6,SUDDEN DEATH,1995
Fail,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6240,4064495,101,0,41,159,0,20398,5,TANK GIRL,1995
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6360,24047675,25,0,15,79,0,20157,6,VIRTUOSITY,1995
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8100,88246220,281,6,70,289,5,114771,6,WATERWORLD,1995
Fail,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,15094530,29,2,32,19,1,3348,5,THE ADVENTURES OF PINOCCHIO,1996
Fail,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,8620678,18,0,52,30,0,3126,5,ALL DOGS GO TO HEAVEN 2,1996
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6900,14063331,35,1,36,101,1,21583,6,THE ARRIVAL,1996
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,3011195,98,3,24,69,2,13418,7,BASQUIAT,1996
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,13427615,41,0,20,122,1,18489,4,BIO-DOME,1996
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,124060553,220,14,66,159,6,48798,7,THE BIRDCAGE,1996
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,560069,301,0,22,171,2,41618,7,BOTTLE ROCKET,1996
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5760,60240295,165,1,48,332,3,95423,6,THE CABLE GUY,1996
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,285112,83,2,15,46,3,4849,7,CITIZEN RUTH,1996
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6660,20340204,2,0,29,54,0,14605,6,CITY HALL,1996
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2038450,94,4,31,284,8,34301,6,CRASH,1996
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,7138523,297,0,22,34,0,2753,5,DEAR GOD,1996
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6420,17100266,8,1,33,54,1,9777,5,DIABOLIQUE,1996
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,20109115,13,0,10,119,0,29996,7,DON'T BE A MENACE TO SOUTH CENTRAL WHILE DRINKING YOUR JUICE IN THE ,1996
Fail,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,51367375,44,5,45,124,2,66725,6,DRAGONHEART,1996
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6000,31387164,126,0,32,20,0,6059,5,EDDIE,1996
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6900,101295562,59,1,36,123,3,67049,6,ERASER,1996
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6060,9759200,73,9,24,132,13,25428,7,EVERYONE SAYS I LOVE YOU,1996
Fail,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,25143818,17,4,60,81,4,16577,7,FLY AWAY HOME,1996
Fail,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540,38619405,16,2,32,135,0,38290,7,THE GHOST AND THE DARKNESS,1996
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14520,4708156,18,12,67,208,6,26558,8,HAMLET,1996
Fail,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,26570048,25,2,15,36,3,6630,6,HARRIET THE SPY,1996
Fail,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,32772492,16,0,35,27,0,8174,6,HOMEWARD BOUND II: LOST IN SAN FRANCISCO,1996
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,1875527,94,5,14,38,6,4978,7,I SHOT ANDY WARHOL,1996
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8700,306169268,3787,22,102,791,26,330053,7,INDEPENDENCE DAY,1996
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5760,27663982,73,7,37,156,1,22378,4,THE ISLAND OF DR. MOREAU,1996
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,60592389,191,1,41,141,2,54282,5,JINGLE ALL THE WAY,1996
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,18115927,0,0,46,143,0,37835,6,LAST MAN STANDING,1996
Fail,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,33459416,173,7,65,149,3,65950,7,MATILDA,1996
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7980,11092559,76,9,45,85,6,19919,7,MICHAEL COLLINS,1996
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7560,41083864,70,5,38,67,4,9560,6,THE MIRROR HAS TWO FACES,1996
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,17323326,121,0,22,137,2,23963,5,THE PHANTOM,1996
Fail,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,48102795,76,5,38,44,2,7479,5,THE PREACHER'S WIFE,1996
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8520,13417292,9,23,24,119,35,23198,8,SECRETS & LIES,1996
Success,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6660,92027888,134,12,54,264,4,83572,8,STAR TREK: FIRST CONTACT,1996
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8940,108766007,305,9,46,229,6,76632,7,A TIME TO KILL,1996
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8100,53854588,81,1,43,69,1,31310,6,TIN CUP,1996
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5640,3622979,9,0,17,57,0,4242,6,THE TRIGGER EFFECT,1996
Fail,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6780,241721524,183,9,25,372,6,120592,6,TWISTER,1996
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6540,47795658,174,14,107,622,5,127719,6,ALIEN: RESURRECTION,1997
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5640,53883989,200,5,41,411,3,147662,7,AUSTIN POWERS: INTERNATIONAL MAN OF MYSTERY,1997
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6780,12021272,401,6,22,493,8,97329,7,CHASING AMY,1997
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9000,100920329,366,16,16,569,10,154288,7,CONTACT,1997
Fail,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7020,27873386,44,0,33,167,0,45897,7,THE EDGE,1997
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5760,26673242,384,1,58,814,1,88391,7,EVENT HORIZON,1997
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8280,112276146,589,18,73,509,8,225432,7,FACE/OFF,1997
Fail,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5460,45950122,453,26,37,170,34,71136,7,THE FULL MONTY,1997
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,48169156,124,2,67,135,1,51385,6,G.I. JANE,1997
Fail,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,5571205,4,1,24,40,2,9864,7,GRIDLOCK'D,1997
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,28084357,206,4,57,278,2,63414,7,GROSSE POINTE BLANK,1997
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,9229808,304,15,17,64,13,9554,7,MRS BROWN,1997
Fail,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,54930280,41,3,35,221,1,74121,6,THE JACKAL,1997
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6900,60527873,18,0,43,131,0,40706,7,KISS THE GIRLS,1997
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7740,229086679,268,16,88,486,4,188727,6,THE LOST WORLD: JURASSIC PARK,1997
